
Measurement ID;7610;Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;;;;;;;;;;;;
;;25/11/2022 03:31:35;7;DCH;155:01:27;03:22:00;4;1;EQUALIZACAO_4X_C20;2,055706;-0,244964;0;0,824796;0,824804;-0,824796;36,987952;68,176742;31,18879;1,70099;;;;;;;;;;;;
;;25/11/2022 03:33:35;7;DCH;155:03:27;03:24:00;4;1;EQUALIZACAO_4X_C20;2,055595;-0,244964;0;0,832962;0,83297;-0,832962;36,971165;68,176742;31,205576;1,717777;;;;;;;;;;;;
;;25/11/2022 03:35:35;7;DCH;155:05:27;03:26:00;4;1;EQUALIZACAO_4X_C20;2,055373;-0,244964;0;0,841131;0,841139;-0,841131;36,954375;68,176742;31,222367;1,734567;;;;;;;;;;;;
;;25/11/2022 03:37:35;7;DCH;155:07:27;03:28:00;4;1;EQUALIZACAO_4X_C20;2,055262;-0,245009;0;0,849304;0,849312;-0,849304;36,937577;68,176742;31,239165;1,751365;;;;;;;;;;;;
;;25/11/2022 03:39:35;7;DCH;155:09:27;03:30:00;4;1;EQUALIZACAO_4X_C20;2,055039;-0,244964;0;0,857472;0,857479;-0,857472;36,920792;68,176742;31,25595;1,76815;;;;;;;;;;;;
;;25/11/2022 03:41:35;7;DCH;155:11:27;03:32:00;4;1;EQUALIZACAO_4X_C20;2,054817;-0,244964;0;0,865637;0,865645;-0,865637;36,904012;68,176742;31,27273;1,78493;;;;;;;;;;;;
;;25/11/2022 03:43:35;7;DCH;155:13:27;03:34:00;4;1;EQUALIZACAO_4X_C20;2,054705;-0,245009;0;0,873801;0,873809;-0,873801;36,887237;68,176742;31,289505;1,801705;;;;;;;;;;;;
;;25/11/2022 03:45:35;7;DCH;155:15:27;03:36:00;4;1;EQUALIZACAO_4X_C20;2,054483;-0,245009;0;0,881959;0,881967;-0,881959;36,870475;68,176742;31,306267;1,818467;;;;;;;;;;;;
;;25/11/2022 03:47:35;7;DCH;155:17:27;03:37:59;4;1;EQUALIZACAO_4X_C20;2,054372;-0,245009;0;0,890116;0,890124;-0,890116;36,853718;68,176742;31,323024;1,835224;;;;;;;;;;;;
;;25/11/2022 03:49:35;7;DCH;155:19:27;03:40:00;4;1;EQUALIZACAO_4X_C20;2,054149;-0,244964;0;0,898293;0,898301;-0,898293;36,836922;68,176742;31,33982;1,85202;;;;;;;;;;;;
;;25/11/2022 03:51:35;7;DCH;155:21:27;03:41:59;4;1;EQUALIZACAO_4X_C20;2,053927;-0,245009;0;0,906452;0,90646;-0,906452;36,820163;68,176742;31,356579;1,868779;;;;;;;;;;;;
;;25/11/2022 03:53:35;7;DCH;155:23:27;03:44:00;4;1;EQUALIZACAO_4X_C20;2,053705;-0,245009;0;0,914625;0,914633;-0,914625;36,803378;68,176742;31,373364;1,885564;;;;;;;;;;;;
;;25/11/2022 03:55:35;7;DCH;155:25:27;03:46:00;4;1;EQUALIZACAO_4X_C20;2,053593;-0,245009;0;0,922783;0,922791;-0,922783;36,786624;68,176742;31,390118;1,902318;;;;;;;;;;;;
;;25/11/2022 03:57:35;7;DCH;155:27:27;03:48:00;4;1;EQUALIZACAO_4X_C20;2,053371;-0,244964;0;0,930965;0,930973;-0,930965;36,769822;68,176742;31,40692;1,91912;;;;;;;;;;;;
;;25/11/2022 03:59:35;7;DCH;155:29:27;03:50:00;4;1;EQUALIZACAO_4X_C20;2,053149;-0,245009;0;0,93912;0,939128;-0,93912;36,753078;68,176742;31,423663;1,935864;;;;;;;;;;;;
;;25/11/2022 04:01:35;7;DCH;155:31:27;03:52:00;4;1;EQUALIZACAO_4X_C20;2,053037;-0,245009;0;0,947294;0,947302;-0,947294;36,736296;68,176742;31,440446;1,952646;;;;;;;;;;;;
;;25/11/2022 04:03:35;7;DCH;155:33:27;03:54:00;4;1;EQUALIZACAO_4X_C20;2,052704;-0,245009;0;0,955453;0,955461;-0,955453;36,719547;68,176742;31,457195;1,969395;;;;;;;;;;;;
;;25/11/2022 04:05:35;7;DCH;155:35:27;03:56:00;4;1;EQUALIZACAO_4X_C20;2,052592;-0,245009;0;0,963622;0,96363;-0,963622;36,70278;68,176742;31,473962;1,986162;;;;;;;;;;;;
;;25/11/2022 04:07:35;7;DCH;155:37:27;03:58:00;4;1;EQUALIZACAO_4X_C20;2,05237;-0,245009;0;0,971784;0,971792;-0,971784;36,686026;68,176742;31,490716;2,002916;;;;;;;;;;;;
;;25/11/2022 04:09:35;7;DCH;155:39:27;03:59:59;4;1;EQUALIZACAO_4X_C20;2,052259;-0,245009;0;0,979955;0,979963;-0,979955;36,669258;68,176742;31,507484;2,019684;;;;;;;;;;;;
;;25/11/2022 04:11:35;7;DCH;155:41:27;04:02:00;4;1;EQUALIZACAO_4X_C20;2,052036;-0,245009;0;0,988122;0,98813;-0,988122;36,652497;68,176742;31,524245;2,036445;;;;;;;;;;;;
;;25/11/2022 04:13:35;7;DCH;155:43:27;04:04:00;4;1;EQUALIZACAO_4X_C20;2,051814;-0,245009;0;0,996296;0,996304;-0,996296;36,635724;68,176742;31,541018;2,053218;;;;;;;;;;;;
;;25/11/2022 04:15:35;7;DCH;155:45:27;04:06:00;4;1;EQUALIZACAO_4X_C20;2,051592;-0,245009;0;1,004455;1,004463;-1,004455;36,618985;68,176742;31,557757;2,069957;;;;;;;;;;;;
;;25/11/2022 04:17:35;7;DCH;155:47:27;04:08:00;4;1;EQUALIZACAO_4X_C20;2,05148;-0,245009;0;1,012629;1,012637;-1,012629;36,602216;68,176742;31,574526;2,086726;;;;;;;;;;;;
;;25/11/2022 04:19:35;7;DCH;155:49:27;04:10:00;4;1;EQUALIZACAO_4X_C20;2,051258;-0,245009;0;1,020786;1,020794;-1,020786;36,585483;68,176742;31,591259;2,103459;;;;;;;;;;;;
;;25/11/2022 04:21:35;7;DCH;155:51:27;04:12:00;4;1;EQUALIZACAO_4X_C20;2,051036;-0,245009;0;1,028953;1,028961;-1,028953;36,568731;68,176742;31,608011;2,120211;;;;;;;;;;;;
;;25/11/2022 04:23:35;7;DCH;155:53:27;04:14:00;4;1;EQUALIZACAO_4X_C20;2,050924;-0,245009;0;1,037125;1,037133;-1,037125;36,55197;68,176742;31,624772;2,136972;;;;;;;;;;;;
;;25/11/2022 04:25:35;7;DCH;155:55:27;04:16:00;4;1;EQUALIZACAO_4X_C20;2,050702;-0,245009;0;1,045282;1,04529;-1,045282;36,535241;68,176742;31,641501;2,153701;;;;;;;;;;;;
;;25/11/2022 04:27:35;7;DCH;155:57:27;04:18:00;4;1;EQUALIZACAO_4X_C20;2,05048;-0,245009;0;1,05345;1,053458;-1,05345;36,518493;68,176742;31,658249;2,170449;;;;;;;;;;;;
;;25/11/2022 04:29:35;7;DCH;155:59:27;04:20:00;4;1;EQUALIZACAO_4X_C20;2,050257;-0,245009;0;1,061623;1,061631;-1,061623;36,501735;68,176742;31,675007;2,187207;;;;;;;;;;;;
;;25/11/2022 04:31:35;7;DCH;156:01:27;04:22:00;4;1;EQUALIZACAO_4X_C20;2,050146;-0,245009;0;1,069774;1,069782;-1,069774;36,485022;68,176742;31,69172;2,20392;;;;;;;;;;;;
;;25/11/2022 04:33:35;7;DCH;156:03:27;04:24:00;4;1;EQUALIZACAO_4X_C20;2,049923;-0,244964;0;1,077945;1,077953;-1,077945;36,468272;68,176742;31,70847;2,22067;;;;;;;;;;;;
;;25/11/2022 04:35:35;7;DCH;156:05:27;04:26:00;4;1;EQUALIZACAO_4X_C20;2,049701;-0,245009;0;1,086111;1,086119;-1,086111;36,451534;68,176742;31,725208;2,237408;;;;;;;;;;;;
;;25/11/2022 04:37:35;7;DCH;156:07:27;04:28:00;4;1;EQUALIZACAO_4X_C20;2,04959;-0,244964;0;1,094275;1,094283;-1,094275;36,4348;68,176742;31,741942;2,254142;;;;;;;;;;;;
;;25/11/2022 04:39:35;7;DCH;156:09:27;04:30:00;4;1;EQUALIZACAO_4X_C20;2,049367;-0,245009;0;1,102445;1,102453;-1,102445;36,418056;68,176742;31,758686;2,270886;;;;;;;;;;;;
;;25/11/2022 04:41:35;7;DCH;156:11:27;04:32:00;4;1;EQUALIZACAO_4X_C20;2,049145;-0,245009;0;1,110622;1,11063;-1,110622;36,401299;68,176742;31,775443;2,287643;;;;;;;;;;;;
;;25/11/2022 04:43:35;7;DCH;156:13:27;04:34:00;4;1;EQUALIZACAO_4X_C20;2,048923;-0,245009;0;1,118788;1,118796;-1,118788;36,384567;68,176742;31,792175;2,304375;;;;;;;;;;;;
;;25/11/2022 04:45:35;7;DCH;156:15:27;04:36:00;4;1;EQUALIZACAO_4X_C20;2,048811;-0,244964;0;1,126947;1,126955;-1,126947;36,367849;68,176742;31,808893;2,321093;;;;;;;;;;;;
;;25/11/2022 04:47:35;7;DCH;156:17:27;04:38:00;4;1;EQUALIZACAO_4X_C20;2,048589;-0,244964;0;1,135111;1,135119;-1,135111;36,351124;68,176742;31,825618;2,337818;;;;;;;;;;;;
;;25/11/2022 04:49:35;7;DCH;156:19:27;04:40:00;4;1;EQUALIZACAO_4X_C20;2,048367;-0,244964;0;1,143277;1,143285;-1,143277;36,334396;68,176742;31,842346;2,354546;;;;;;;;;;;;
;;25/11/2022 04:51:35;7;DCH;156:21:27;04:42:00;4;1;EQUALIZACAO_4X_C20;2,048144;-0,245009;0;1,151441;1,151449;-1,151441;36,317673;68,176742;31,859069;2,371269;;;;;;;;;;;;
;;25/11/2022 04:53:35;7;DCH;156:23:27;04:44:00;4;1;EQUALIZACAO_4X_C20;2,048033;-0,245009;0;1,159611;1,159619;-1,159611;36,30094;68,176742;31,875802;2,388002;;;;;;;;;;;;
;;25/11/2022 04:55:35;7;DCH;156:25:27;04:46:00;4;1;EQUALIZACAO_4X_C20;2,04781;-0,245009;0;1,167779;1,167787;-1,167779;36,284214;68,176742;31,892528;2,404728;;;;;;;;;;;;
;;25/11/2022 04:57:35;7;DCH;156:27:27;04:48:00;4;1;EQUALIZACAO_4X_C20;2,047699;-0,244964;0;1,175938;1,175946;-1,175938;36,267505;68,176742;31,909236;2,421437;;;;;;;;;;;;
;;25/11/2022 04:59:35;7;DCH;156:29:27;04:50:00;4;1;EQUALIZACAO_4X_C20;2,047366;-0,244964;0;1,184113;1,184121;-1,184113;36,250768;68,176742;31,925974;2,438174;;;;;;;;;;;;
;;25/11/2022 05:01:35;7;DCH;156:31:27;04:52:00;4;1;EQUALIZACAO_4X_C20;2,047254;-0,244964;0;1,192281;1,192289;-1,192281;36,234044;68,176742;31,942698;2,454898;;;;;;;;;;;;
;;25/11/2022 05:03:35;7;DCH;156:33:27;04:54:00;4;1;EQUALIZACAO_4X_C20;2,047032;-0,245009;0;1,200448;1,200455;-1,200448;36,217327;68,176742;31,959415;2,471615;;;;;;;;;;;;
;;25/11/2022 05:05:35;7;DCH;156:35:27;04:56:00;4;1;EQUALIZACAO_4X_C20;2,04681;-0,244964;0;1,208609;1,208617;-1,208609;36,20062;68,176742;31,976122;2,488322;;;;;;;;;;;;
;;25/11/2022 05:07:35;7;DCH;156:37:27;04:58:00;4;1;EQUALIZACAO_4X_C20;2,046587;-0,244964;0;1,216778;1,216786;-1,216778;36,1839;68,176742;31,992841;2,505042;;;;;;;;;;;;
;;25/11/2022 05:09:35;7;DCH;156:39:27;05:00:00;4;1;EQUALIZACAO_4X_C20;2,046476;-0,244964;0;1,224946;1,224954;-1,224946;36,167184;68,176742;32,009558;2,521758;;;;;;;;;;;;
;;25/11/2022 05:11:35;7;DCH;156:41:27;05:02:00;4;1;EQUALIZACAO_4X_C20;2,046254;-0,244964;0;1,233108;1,233116;-1,233108;36,150482;68,176742;32,02626;2,53846;;;;;;;;;;;;
;;25/11/2022 05:13:35;7;DCH;156:43:27;05:04:00;4;1;EQUALIZACAO_4X_C20;2,046031;-0,245009;0;1,241273;1,241281;-1,241273;36,133775;68,176742;32,042967;2,555167;;;;;;;;;;;;
;;25/11/2022 05:15:35;7;DCH;156:45:27;05:06:00;4;1;EQUALIZACAO_4X_C20;2,04592;-0,244964;0;1,249449;1,249457;-1,249449;36,117048;68,176742;32,059694;2,571894;;;;;;;;;;;;
;;25/11/2022 05:17:35;7;DCH;156:47:27;05:08:00;4;1;EQUALIZACAO_4X_C20;2,045698;-0,244964;0;1,257605;1,257613;-1,257605;36,100361;68,176742;32,076381;2,588581;;;;;;;;;;;;
;;25/11/2022 05:19:35;7;DCH;156:49:27;05:09:59;4;1;EQUALIZACAO_4X_C20;2,045475;-0,245009;0;1,265768;1,265776;-1,265768;36,083664;68,176742;32,093078;2,605278;;;;;;;;;;;;
;;25/11/2022 05:21:35;7;DCH;156:51:27;05:12:00;4;1;EQUALIZACAO_4X_C20;2,045253;-0,244964;0;1,273946;1,273954;-1,273946;36,066938;68,176742;32,109804;2,622004;;;;;;;;;;;;
;;25/11/2022 05:23:35;7;DCH;156:53:27;05:13:59;4;1;EQUALIZACAO_4X_C20;2,04503;-0,244964;0;1,282096;1,282104;-1,282096;36,050269;68,176742;32,126473;2,638673;;;;;;;;;;;;
;;25/11/2022 05:25:35;7;DCH;156:55:27;05:16:00;4;1;EQUALIZACAO_4X_C20;2,044919;-0,244964;0;1,290268;1,290275;-1,290268;36,033558;68,176742;32,143184;2,655384;;;;;;;;;;;;
;;25/11/2022 05:27:35;7;DCH;156:57:27;05:18:00;4;1;EQUALIZACAO_4X_C20;2,044697;-0,245009;0;1,298443;1,298451;-1,298443;36,01684;68,176742;32,159902;2,672102;;;;;;;;;;;;
;;25/11/2022 05:29:35;7;DCH;156:59:27;05:20:00;4;1;EQUALIZACAO_4X_C20;2,044474;-0,245009;0;1,306602;1,30661;-1,306602;36,000159;68,176742;32,176583;2,688783;;;;;;;;;;;;
;;25/11/2022 05:31:35;7;DCH;157:01:27;05:22:00;4;1;EQUALIZACAO_4X_C20;2,044252;-0,244964;0;1,314765;1,314773;-1,314765;35,98347;68,176742;32,193272;2,705472;;;;;;;;;;;;
;;25/11/2022 05:33:35;7;DCH;157:03:27;05:24:00;4;1;EQUALIZACAO_4X_C20;2,044141;-0,244964;0;1,322946;1,322954;-1,322946;35,966747;68,176742;32,209995;2,722195;;;;;;;;;;;;
;;25/11/2022 05:35:35;7;DCH;157:05:27;05:26:00;4;1;EQUALIZACAO_4X_C20;2,043918;-0,244964;0;1,331112;1,33112;-1,331112;35,950055;68,176742;32,226686;2,738887;;;;;;;;;;;;
;;25/11/2022 05:37:35;7;DCH;157:07:27;05:28:00;4;1;EQUALIZACAO_4X_C20;2,043807;-0,245009;0;1,339265;1,339272;-1,339265;35,933393;68,176742;32,243349;2,755549;;;;;;;;;;;;
;;25/11/2022 05:39:35;7;DCH;157:09:27;05:30:00;4;1;EQUALIZACAO_4X_C20;2,043473;-0,245009;0;1,347438;1,347446;-1,347438;35,916689;68,176742;32,260053;2,772253;;;;;;;;;;;;
;;25/11/2022 05:41:35;7;DCH;157:11:27;05:32:00;4;1;EQUALIZACAO_4X_C20;2,043362;-0,244964;0;1,355606;1,355614;-1,355606;35,899998;68,176742;32,276744;2,788944;;;;;;;;;;;;
;;25/11/2022 05:43:35;7;DCH;157:13:27;05:34:00;4;1;EQUALIZACAO_4X_C20;2,04314;-0,244964;0;1,363772;1,36378;-1,363772;35,883313;68,176742;32,293429;2,805629;;;;;;;;;;;;
;;25/11/2022 05:45:35;7;DCH;157:15:27;05:36:00;4;1;EQUALIZACAO_4X_C20;2,042917;-0,244964;0;1,371938;1,371946;-1,371938;35,866629;68,176742;32,310113;2,822313;;;;;;;;;;;;
;;25/11/2022 05:47:35;7;DCH;157:17:27;05:38:00;4;1;EQUALIZACAO_4X_C20;2,042695;-0,245009;0;1,380109;1,380117;-1,380109;35,849938;68,176742;32,326804;2,839004;;;;;;;;;;;;
;;25/11/2022 05:49:35;7;DCH;157:19:27;05:40:00;4;1;EQUALIZACAO_4X_C20;2,042584;-0,245009;0;1,388272;1,38828;-1,388272;35,833264;68,176742;32,343478;2,855678;;;;;;;;;;;;
;;25/11/2022 05:51:35;7;DCH;157:21:27;05:42:00;4;1;EQUALIZACAO_4X_C20;2,042361;-0,244964;0;1,396436;1,396444;-1,396436;35,81659;68,176742;32,360152;2,872352;;;;;;;;;;;;
;;25/11/2022 05:53:35;7;DCH;157:23:27;05:43:59;4;1;EQUALIZACAO_4X_C20;2,042139;-0,245009;0;1,404589;1,404597;-1,404589;35,799939;68,176742;32,376803;2,889003;;;;;;;;;;;;
;;25/11/2022 05:55:35;7;DCH;157:25:27;05:46:00;4;1;EQUALIZACAO_4X_C20;2,041916;-0,245009;0;1,412769;1,412777;-1,412769;35,783234;68,176742;32,393508;2,905708;;;;;;;;;;;;
;;25/11/2022 05:57:35;7;DCH;157:27:27;05:47:59;4;1;EQUALIZACAO_4X_C20;2,041805;-0,245009;0;1,420932;1,42094;-1,420932;35,766567;68,176742;32,410175;2,922375;;;;;;;;;;;;
;;25/11/2022 05:59:35;7;DCH;157:29:27;05:50:00;4;1;EQUALIZACAO_4X_C20;2,041583;-0,244964;0;1,429107;1,429115;-1,429107;35,749877;68,176742;32,426865;2,939065;;;;;;;;;;;;
;;25/11/2022 06:01:35;7;DCH;157:31:27;05:52:00;4;1;EQUALIZACAO_4X_C20;2,04136;-0,245009;0;1,437272;1,43728;-1,437272;35,733208;68,176742;32,443534;2,955734;;;;;;;;;;;;
;;25/11/2022 06:03:35;7;DCH;157:33:27;05:54:00;4;1;EQUALIZACAO_4X_C20;2,041138;-0,244964;0;1,445425;1,445433;-1,445425;35,716566;68,176742;32,460176;2,972376;;;;;;;;;;;;
;;25/11/2022 06:05:35;7;DCH;157:35:27;05:56:00;4;1;EQUALIZACAO_4X_C20;2,041027;-0,245009;0;1,453597;1,453605;-1,453597;35,699885;68,176742;32,476857;2,989057;;;;;;;;;;;;
;;25/11/2022 06:07:35;7;DCH;157:37:27;05:58:00;4;1;EQUALIZACAO_4X_C20;2,040804;-0,245009;0;1,461765;1,461772;-1,461765;35,683216;68,176742;32,493526;3,005726;;;;;;;;;;;;
;;25/11/2022 06:09:35;7;DCH;157:39:27;06:00:00;4;1;EQUALIZACAO_4X_C20;2,040582;-0,244964;0;1,469937;1,469945;-1,469937;35,666538;68,176742;32,510204;3,022404;;;;;;;;;;;;
;;25/11/2022 06:11:35;7;DCH;157:41:27;06:02:00;4;1;EQUALIZACAO_4X_C20;2,040359;-0,244964;0;1,478086;1,478093;-1,478086;35,649912;68,176742;32,52683;3,03903;;;;;;;;;;;;
;;25/11/2022 06:13:35;7;DCH;157:43:27;06:04:00;4;1;EQUALIZACAO_4X_C20;2,040248;-0,244964;0;1,486267;1,486275;-1,486267;35,633218;68,176742;32,543524;3,055724;;;;;;;;;;;;
;;25/11/2022 06:15:35;7;DCH;157:45:27;06:06:00;4;1;EQUALIZACAO_4X_C20;2,040026;-0,245009;0;1,494431;1,494439;-1,494431;35,616563;68,176742;32,560179;3,072379;;;;;;;;;;;;
;;25/11/2022 06:17:35;7;DCH;157:47:27;06:08:00;4;1;EQUALIZACAO_4X_C20;2,039803;-0,244964;0;1,502601;1,502609;-1,502601;35,599897;68,176742;32,576845;3,089045;;;;;;;;;;;;
;;25/11/2022 06:19:35;7;DCH;157:49:27;06:10:00;4;1;EQUALIZACAO_4X_C20;2,039581;-0,245009;0;1,510754;1,510762;-1,510754;35,583267;68,176742;32,593475;3,105675;;;;;;;;;;;;
;;25/11/2022 06:21:35;7;DCH;157:51:27;06:11:59;4;1;EQUALIZACAO_4X_C20;2,03947;-0,244919;0;1,518914;1,518922;-1,518914;35,566624;68,176742;32,610118;3,122318;;;;;;;;;;;;
;;25/11/2022 06:23:35;7;DCH;157:53:27;06:14:00;4;1;EQUALIZACAO_4X_C20;2,039247;-0,245009;0;1,527089;1,527097;-1,527089;35,549954;68,176742;32,626788;3,138988;;;;;;;;;;;;
;;25/11/2022 06:25:35;7;DCH;157:55:27;06:16:00;4;1;EQUALIZACAO_4X_C20;2,039025;-0,244964;0;1,535264;1,535272;-1,535264;35,533284;68,176742;32,643458;3,155658;;;;;;;;;;;;
;;25/11/2022 06:27:35;7;DCH;157:57:27;06:17:59;4;1;EQUALIZACAO_4X_C20;2,038803;-0,244964;0;1,543426;1,543434;-1,543426;35,516641;68,176742;32,660101;3,172301;;;;;;;;;;;;
;;25/11/2022 06:29:35;7;DCH;157:59:27;06:20:00;4;1;EQUALIZACAO_4X_C20;2,038691;-0,245009;0;1,551595;1,551603;-1,551595;35,499987;68,176742;32,676755;3,188956;;;;;;;;;;;;
;;25/11/2022 06:31:35;7;DCH;158:01:27;06:21:59;4;1;EQUALIZACAO_4X_C20;2,038469;-0,244964;0;1,55975;1,559757;-1,55975;35,483364;68,176742;32,693378;3,205578;;;;;;;;;;;;
;;25/11/2022 06:33:35;7;DCH;158:03:27;06:24:00;4;1;EQUALIZACAO_4X_C20;2,038246;-0,245009;0;1,567918;1,567926;-1,567918;35,466713;68,176742;32,710029;3,222229;;;;;;;;;;;;
;;25/11/2022 06:35:35;7;DCH;158:05:27;06:26:00;4;1;EQUALIZACAO_4X_C20;2,038024;-0,245009;0;1,576085;1,576093;-1,576085;35,450067;68,176742;32,726675;3,238875;;;;;;;;;;;;
;;25/11/2022 06:37:35;7;DCH;158:07:27;06:28:00;4;1;EQUALIZACAO_4X_C20;2,037913;-0,244964;0;1,584257;1,584265;-1,584257;35,433414;68,176742;32,743328;3,255528;;;;;;;;;;;;
;;25/11/2022 06:39:35;7;DCH;158:09:27;06:30:00;4;1;EQUALIZACAO_4X_C20;2,03769;-0,244964;0;1,592429;1,592437;-1,592429;35,41676;68,176742;32,759982;3,272182;;;;;;;;;;;;
;;25/11/2022 06:41:35;7;DCH;158:11:27;06:32:00;4;1;EQUALIZACAO_4X_C20;2,037468;-0,244964;0;1,600594;1,600602;-1,600594;35,400123;68,176742;32,776619;3,288819;;;;;;;;;;;;
;;25/11/2022 06:43:35;7;DCH;158:13:27;06:34:00;4;1;EQUALIZACAO_4X_C20;2,037246;-0,244964;0;1,608759;1,608767;-1,608759;35,383488;68,176742;32,793254;3,305454;;;;;;;;;;;;
;;25/11/2022 06:45:35;7;DCH;158:15:27;06:36:00;4;1;EQUALIZACAO_4X_C20;2,037134;-0,244964;0;1,616928;1,616936;-1,616928;35,366847;68,176742;32,809895;3,322095;;;;;;;;;;;;
;;25/11/2022 06:47:35;7;DCH;158:17:27;06:37:59;4;1;EQUALIZACAO_4X_C20;2,036912;-0,245009;0;1,625074;1,625082;-1,625074;35,350254;68,176742;32,826488;3,338689;;;;;;;;;;;;
;;25/11/2022 06:49:35;7;DCH;158:19:27;06:40:00;4;1;EQUALIZACAO_4X_C20;2,03669;-0,245009;0;1,63325;1,633258;-1,63325;35,3336;68,176742;32,843141;3,355342;;;;;;;;;;;;
;;25/11/2022 06:51:35;7;DCH;158:21:27;06:42:00;4;1;EQUALIZACAO_4X_C20;2,036467;-0,245009;0;1,641411;1,641419;-1,641411;35,316981;68,176742;32,859761;3,371961;;;;;;;;;;;;
;;25/11/2022 06:53:35;7;DCH;158:23:27;06:44:00;4;1;EQUALIZACAO_4X_C20;2,036356;-0,245009;0;1,649574;1,649582;-1,649574;35,300357;68,176742;32,876385;3,388585;;;;;;;;;;;;
;;25/11/2022 06:55:35;7;DCH;158:25:27;06:46:00;4;1;EQUALIZACAO_4X_C20;2,036133;-0,244964;0;1,657746;1,657754;-1,657746;35,283717;68,176742;32,893025;3,405225;;;;;;;;;;;;
;;25/11/2022 06:57:35;7;DCH;158:27:27;06:48:00;4;1;EQUALIZACAO_4X_C20;2,035911;-0,244964;0;1,665926;1,665934;-1,665926;35,267062;68,176742;32,90968;3,42188;;;;;;;;;;;;
;;25/11/2022 06:59:35;7;DCH;158:29:27;06:50:00;4;1;EQUALIZACAO_4X_C20;2,035689;-0,245009;0;1,674085;1,674093;-1,674085;35,250452;68,176742;32,92629;3,43849;;;;;;;;;;;;
;;25/11/2022 07:01:35;7;DCH;158:31:27;06:52:00;4;1;EQUALIZACAO_4X_C20;2,035577;-0,245009;0;1,682259;1,682267;-1,682259;35,233814;68,176742;32,942928;3,455128;;;;;;;;;;;;
;;25/11/2022 07:03:35;7;DCH;158:33:27;06:54:00;4;1;EQUALIZACAO_4X_C20;2,035355;-0,244964;0;1,690423;1,690431;-1,690423;35,217196;68,176742;32,959546;3,471746;;;;;;;;;;;;
;;25/11/2022 07:05:35;7;DCH;158:35:27;06:56:00;4;1;EQUALIZACAO_4X_C20;2,035133;-0,245009;0;1,69859;1,698598;-1,69859;35,200574;68,176742;32,976168;3,488368;;;;;;;;;;;;
;;25/11/2022 07:07:35;7;DCH;158:37:27;06:58:00;4;1;EQUALIZACAO_4X_C20;2,03491;-0,245009;0;1,706754;1,706762;-1,706754;35,183959;68,176742;32,992783;3,504983;;;;;;;;;;;;
;;25/11/2022 07:09:35;7;DCH;158:39:27;07:00:00;4;1;EQUALIZACAO_4X_C20;2,034688;-0,245009;0;1,714909;1,714917;-1,714909;35,167366;68,176742;33,009376;3,521576;;;;;;;;;;;;
;;25/11/2022 07:11:35;7;DCH;158:41:27;07:02:00;4;1;EQUALIZACAO_4X_C20;2,034577;-0,244964;0;1,723087;1,723095;-1,723087;35,150726;68,176742;33,026016;3,538216;;;;;;;;;;;;
;;25/11/2022 07:13:35;7;DCH;158:43:27;07:03:59;4;1;EQUALIZACAO_4X_C20;2,034354;-0,244964;0;1,731237;1,731245;-1,731237;35,134146;68,176742;33,042596;3,554796;;;;;;;;;;;;
;;25/11/2022 07:15:35;7;DCH;158:45:27;07:06:00;4;1;EQUALIZACAO_4X_C20;2,034132;-0,245009;0;1,739418;1,739426;-1,739418;35,117504;68,176742;33,059238;3,571438;;;;;;;;;;;;
;;25/11/2022 07:17:35;7;DCH;158:47:27;07:08:00;4;1;EQUALIZACAO_4X_C20;2,033909;-0,244964;0;1,747577;1,747584;-1,747577;35,100909;68,176742;33,075833;3,588033;;;;;;;;;;;;
;;25/11/2022 07:19:35;7;DCH;158:49:27;07:09:59;4;1;EQUALIZACAO_4X_C20;2,033798;-0,244964;0;1,755746;1,755754;-1,755746;35,084294;68,176742;33,092448;3,604648;;;;;;;;;;;;
;;25/11/2022 07:21:35;7;DCH;158:51:27;07:12:00;4;1;EQUALIZACAO_4X_C20;2,033464;-0,244964;0;1,763909;1,763917;-1,763909;35,067694;68,176742;33,109048;3,621248;;;;;;;;;;;;
;;25/11/2022 07:23:35;7;DCH;158:53:27;07:14:00;4;1;EQUALIZACAO_4X_C20;2,033353;-0,244964;0;1,772079;1,772087;-1,772079;35,05108;68,176742;33,125662;3,637862;;;;;;;;;;;;
;;25/11/2022 07:25:35;7;DCH;158:55:27;07:16:00;4;1;EQUALIZACAO_4X_C20;2,033131;-0,245009;0;1,78024;1,780248;-1,78024;35,034487;68,176742;33,142255;3,654455;;;;;;;;;;;;
;;25/11/2022 07:27:35;7;DCH;158:57:27;07:18:00;4;1;EQUALIZACAO_4X_C20;2,032908;-0,245009;0;1,788403;1,788411;-1,788403;35,017892;68,176742;33,15885;3,67105;;;;;;;;;;;;
;;25/11/2022 07:29:35;7;DCH;158:59:27;07:20:00;4;1;EQUALIZACAO_4X_C20;2,032686;-0,245009;0;1,796572;1,796579;-1,796572;35,001286;68,176742;33,175456;3,687656;;;;;;;;;;;;
;;25/11/2022 07:31:35;7;DCH;159:01:27;07:22:00;4;1;EQUALIZACAO_4X_C20;2,032575;-0,244964;0;1,804741;1,804749;-1,804741;34,984681;68,176742;33,192061;3,704261;;;;;;;;;;;;
